region,division,department,team,employee_id,role,salary_usd,bonus_usd,performance_score,tasks_completed
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002515,Manager,35552.08,14423.31,4.26,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002516,Engineer,24327.82,11801.64,3.96,84
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002517,Analyst,20702.65,10186.78,3.42,111
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002518,Analyst,19234.19,11248.02,3.18,109
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002519,Analyst,17891.81,10033.0,3.52,75
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_6,E002520,Manager,35696.06,12665.69,4.45,122
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002521,Analyst,62539.65,13868.18,4.0,115
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002522,Engineer,81965.8,15733.22,4.47,64
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002523,Manager,97251.15,18305.42,4.55,76
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002524,Analyst,72413.14,14111.77,4.04,66
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002525,Lead,103746.23,20122.04,4.51,52
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002526,Engineer,84785.14,15485.33,4.37,87
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002527,Engineer,75578.18,13535.93,5.0,82
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002528,Engineer,78729.01,16061.07,4.03,78
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002529,Analyst,74188.56,13342.84,3.7,89
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002530,Associate,64651.47,14296.02,4.18,95
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002531,Analyst,62384.91,13253.4,3.88,93
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002532,Analyst,71374.63,14417.13,4.83,96
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002533,Engineer,82269.5,15323.95,4.48,55
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002534,Engineer,82183.32,16058.57,4.75,87
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002535,Engineer,84091.74,14300.99,4.4,97
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002536,Engineer,83576.55,16341.52,4.22,119
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002537,Engineer,81103.76,15429.11,5.0,85
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002538,Engineer,79601.75,15546.54,3.4,86
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002539,Associate,60187.31,14178.37,3.07,76
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_7,E002540,Manager,90859.53,18441.93,3.69,69
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002541,Engineer,53064.2,7159.74,4.78,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002542,Engineer,54106.09,4903.94,3.42,115
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002543,Associate,43513.12,1553.86,3.75,84
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002544,Manager,61670.81,5281.34,3.67,102
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002545,Analyst,49559.1,3060.9,3.4,111
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002546,Analyst,44591.24,4614.89,3.63,97
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002547,Manager,61479.18,5912.67,3.71,91
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002548,Engineer,52870.69,4033.52,3.28,106
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002549,Analyst,46610.87,5268.97,2.74,95
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002550,Analyst,45927.08,3830.1,3.92,124
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002551,Lead,76217.04,5576.72,3.83,103
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002552,Analyst,44540.93,2998.35,4.68,88
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002553,Analyst,48735.29,3763.89,3.27,129
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002554,Engineer,54355.59,3689.09,2.49,90
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002555,Analyst,52416.3,4021.57,3.84,112
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002556,Analyst,44054.79,4319.69,3.5,117
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002557,Engineer,53470.83,3572.76,2.78,111
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002558,Analyst,47528.14,3862.99,3.77,99
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002559,Associate,39227.08,5121.12,3.09,118
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_4,Region_1_Div_3_Dept_4_Team_8,E002560,Manager,64182.43,5392.28,3.32,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002561,Engineer,46395.48,9536.15,4.07,80
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002562,Associate,44406.91,7874.42,4.18,104
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002563,Manager,56858.75,11412.73,4.0,84
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002564,Associate,40634.85,7322.09,2.91,100
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002565,Manager,61457.93,11993.88,4.55,91
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002566,Analyst,38714.18,8706.52,3.26,66
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002567,Analyst,41517.65,9512.17,2.34,95
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002568,Engineer,51901.26,9176.99,4.36,81
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002569,Engineer,52310.12,10619.69,4.16,106
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002570,Engineer,52837.85,10379.11,2.63,87
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002571,Analyst,42995.0,9641.39,3.99,107
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002572,Manager,57623.89,12365.76,2.84,89
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002573,Analyst,42855.38,7464.52,3.34,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002574,Engineer,50501.77,9873.14,4.2,94
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002575,Analyst,44835.46,7973.22,3.69,97
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002576,Engineer,42344.53,10094.7,3.68,99
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002577,Analyst,45360.46,8009.74,3.93,94
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002578,Associate,40174.14,7953.18,4.22,104
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002579,Lead,64826.6,11040.43,5.0,74
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_1,E002580,Analyst,45894.87,9042.11,2.8,60
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002581,Analyst,66763.56,10530.31,3.0,63
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002582,Associate,53010.65,9142.6,2.16,77
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002583,Associate,59967.89,7889.65,2.88,35
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002584,Associate,55981.46,7775.02,4.16,50
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002585,Manager,92979.76,13066.73,2.31,62
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002586,Associate,57548.77,9893.25,1.89,75
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002587,Engineer,74727.59,10898.34,2.81,45
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002588,Analyst,66132.13,11243.31,3.04,69
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002589,Manager,87818.71,13442.74,2.42,64
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002590,Manager,83052.47,13149.11,2.78,60
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002591,Associate,58995.48,8939.33,2.72,46
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002592,Engineer,74554.99,11835.02,2.35,63
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002593,Engineer,76507.24,12720.3,3.14,69
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002594,Lead,95775.38,13338.04,2.93,42
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002595,Analyst,64627.17,9117.48,2.64,72
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002596,Manager,89586.5,14025.62,2.12,76
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002597,Manager,86346.61,14149.64,2.63,35
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002598,Analyst,67021.52,11390.6,1.49,53
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002599,Analyst,66096.38,10409.18,3.14,53
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_2,E002600,Engineer,71306.24,12830.39,1.98,41
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002601,Analyst,72214.08,1018.2,2.94,100
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002602,Manager,101887.52,3032.39,1.35,111
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002603,Analyst,74439.93,1563.38,2.78,117
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002604,Engineer,88028.88,2198.53,2.19,130
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002605,Engineer,91030.26,1630.94,2.51,99
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002606,Manager,99603.93,4298.7,1.7,91
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002607,Manager,102545.6,3663.11,3.09,112
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002608,Engineer,85358.03,1822.68,2.42,99
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002609,Engineer,89387.48,1955.93,2.96,117
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002610,Analyst,72097.47,1658.25,2.9,129
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002611,Engineer,87306.4,2019.79,1.64,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002612,Analyst,77582.76,379.74,3.18,94
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002613,Lead,115120.28,3288.05,2.18,117
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002614,Lead,113389.11,2177.26,2.9,111
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002615,Analyst,79614.36,1702.33,3.43,95
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002616,Engineer,84813.06,1974.8,3.39,96
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002617,Analyst,79160.48,2185.25,2.97,130
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002618,Engineer,90811.01,2900.01,1.68,92
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002619,Engineer,85276.59,2118.25,2.51,136
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_3,E002620,Engineer,87982.62,1961.86,3.18,99
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002621,Analyst,59282.32,1174.95,4.77,78
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002622,Lead,88028.12,1331.21,3.97,55
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002623,Manager,77426.67,2290.85,3.67,26
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002624,Lead,87858.32,2170.06,3.45,42
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002625,Lead,94564.07,1463.76,4.57,57
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002626,Analyst,56352.58,1696.98,4.03,77
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002627,Manager,78622.2,950.8,2.67,54
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002628,Manager,77178.92,1991.65,4.27,77
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002629,Lead,87416.45,2607.73,4.99,46
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002630,Manager,76135.39,3050.17,4.53,51
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002631,Engineer,66473.58,-530.62,3.6,39
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002632,Engineer,68235.09,1552.22,5.0,23
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002633,Engineer,69299.15,1757.62,4.16,38
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002634,Analyst,54758.4,1569.76,4.3,41
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002635,Manager,78374.53,1797.03,3.95,45
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002636,Lead,82907.86,2027.56,3.49,51
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002637,Associate,53677.32,2181.36,4.08,53
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002638,Analyst,60752.7,1801.82,3.9,24
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002639,Manager,81192.17,2046.29,3.54,72
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_4,E002640,Engineer,71365.0,2091.79,3.25,52
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002641,Engineer,99001.87,4649.21,4.29,51
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002642,Engineer,97894.4,4292.41,2.63,52
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002643,Lead,128620.14,6606.66,3.37,61
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002644,Analyst,83544.87,3530.04,3.0,74
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002645,Analyst,87179.19,4102.46,3.44,71
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002646,Analyst,81932.41,4417.46,4.74,80
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002647,Engineer,97301.47,3899.86,4.45,64
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002648,Engineer,97442.04,4727.16,3.53,62
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002649,Engineer,96653.85,3248.74,4.77,81
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002650,Manager,118419.76,5331.86,1.8,74
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002651,Lead,129235.49,4932.8,3.14,82
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002652,Analyst,83821.95,2519.67,4.11,56
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002653,Analyst,86210.51,4066.99,3.08,43
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002654,Engineer,102693.86,5704.46,3.97,63
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002655,Engineer,90719.19,3493.98,4.29,58
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002656,Engineer,99797.42,4731.02,3.91,57
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002657,Analyst,87956.93,4250.84,3.08,50
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002658,Associate,75329.2,4073.44,4.16,70
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002659,Engineer,98106.31,4464.59,3.05,51
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_5,E002660,Manager,114587.26,3318.9,3.44,33
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002661,Lead,90055.03,23195.08,2.97,88
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002662,Manager,80891.78,19497.11,4.09,115
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002663,Lead,91078.49,20219.36,2.2,69
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002664,Associate,57903.85,11862.97,3.57,115
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002665,Analyst,62770.03,15153.64,3.55,108
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002666,Analyst,59471.57,14379.36,2.57,102
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002667,Engineer,70008.84,16345.77,3.94,106
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002668,Lead,92300.33,22172.08,2.8,100
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002669,Analyst,61268.79,15101.35,2.54,84
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002670,Manager,86243.9,20701.6,2.72,95
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002671,Engineer,69170.19,17841.36,3.82,101
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002672,Analyst,60430.11,14293.98,3.67,103
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002673,Manager,79524.54,19465.14,2.32,97
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002674,Analyst,60438.73,13701.82,3.17,110
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002675,Manager,81275.03,19269.71,3.27,108
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002676,Lead,88182.25,22270.25,3.31,78
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002677,Lead,90207.11,21580.75,3.22,98
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002678,Analyst,66062.75,14215.2,2.95,69
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002679,Lead,88390.5,21808.76,3.68,94
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_6,E002680,Analyst,62592.4,15473.08,1.98,105
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002681,Engineer,30498.92,7352.7,2.43,30
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002682,Engineer,33832.11,8916.19,3.38,53
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002683,Lead,39462.54,9759.19,3.66,51
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002684,Analyst,22934.47,8018.12,2.93,29
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002685,Engineer,35708.08,9140.52,3.08,38
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002686,Manager,42288.4,10332.29,2.64,55
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002687,Manager,40729.89,8872.42,2.43,48
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002688,Engineer,36600.57,10005.02,3.55,50
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002689,Engineer,35805.76,8230.13,3.96,50
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002690,Manager,39532.07,9832.85,2.58,56
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002691,Associate,26478.86,7776.88,2.69,40
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002692,Manager,42439.0,10772.49,2.8,27
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002693,Engineer,31623.77,9991.37,2.93,31
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002694,Associate,26442.67,5653.04,3.5,32
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002695,Lead,42532.67,11903.49,3.06,67
Region_1,Region_1_Div_3,Region_1_Div_3_Dept_5,Region_1_Div_3_Dept_5_Team_7,E002696,Analyst,31233.97,6626.99,2.84,31
